order_id,customer_id,order_date,ship_date,state,product_category,quantity,unit_price,discount,returned,payment_status
105142,C01976,2025-02-17,2025-02-24,CA,Books,2,1354.23,0.0,False,Paid
105143,C01673,2025-12-13,2025-12-22,TX,Furniture,2,639.23,0.15,False,Paid
105144,C01921,2025-08-10,2025-08-19,NY,Sports,6,551.38,0.05,False,Paid
105145,C02253,2025-01-28,2025-02-03,NY,Electronics,3,1200.43,0.2,False,Paid
105146,C01427,2025-03-20,2025-03-21,FL,Clothing,7,11.77,0.1,False,Pending
105147,C02480,2025-05-12,2025-05-15,AZ,Furniture,4,1032.7,0.15,False,Paid
105148,C01111,2025-01-05,2025-01-12,AZ,Books,6,331.55,0.1,False,Paid
105149,C01636,2025-01-04,2025-01-10,NY,Sports,4,1044.43,0.2,False,Paid
105150,C00476,2025-12-04,2025-12-08,CA,Furniture,1,662.47,0.0,True,Paid
105151,C01860,2025-12-25,2025-12-29,NY,Sports,6,40.24,0.15,False,Paid
105152,C00785,2025-07-15,2025-07-22,AZ,Furniture,3,1312.65,0.1,False,Paid
105153,C02090,2025-11-26,2025-11-30,AZ,Clothing,3,824.34,0.1,False,Paid
105154,C02403,2025-08-28,2025-08-30,AZ,Clothing,6,477.27,0.15,False,Paid
105155,C02577,2025-01-11,2025-01-20,CA,Books,2,1058.04,0.1,False,Paid
105156,C02787,2025-09-18,2025-09-22,OR,Furniture,3,748.95,0.15,False,Paid
105157,C00367,2025-01-07,2025-01-10,NY,Electronics,5,62.07,0.1,False,Paid
105158,C00414,2025-10-26,2025-10-27,,Electronics,5,978.88,0.0,False,Paid
105159,C02778,2025-05-14,2025-05-19,OR,Books,6,1454.6,0.05,False,Paid
105160,C01143,2025-02-21,2025-03-02,CA,Furniture,1,340.75,0.2,False,Failed
105161,C00079,2025-04-05,2025-04-07,TX,Electronics,7,1295.76,0.0,False,Paid
105162,C00861,2025-09-07,2025-09-10,CA,Clothing,5,935.28,0.05,False,Paid
105163,C02508,2025-11-06,2025-11-08,CO,Books,5,126.07,0.15,False,Paid
105164,C01065,2025-07-28,2025-07-29,AZ,Books,7,1097.66,0.0,False,Failed
105165,C00231,2025-02-28,2025-03-06,OR,Books,4,667.82,0.0,True,Paid
105166,C02166,2025-11-25,,CA,Sports,1,1192.66,0.15,True,Paid
105167,C00584,2025-10-16,2025-10-23,WA,Books,1,957.26,0.05,True,Paid
105168,C01059,2025-05-30,2025-06-03,OR,Sports,7,14.15,0.05,False,Paid
105169,C00012,2025-07-22,2025-07-28,TX,Electronics,7,198.18,0.1,False,Paid
105170,C01806,2025-12-18,2025-12-19,FL,Clothing,1,535.14,0.2,False,Failed
105171,C01336,2025-05-18,2025-05-21,CO,Clothing,5,727.96,0.2,False,Paid
105172,C02601,2025-01-10,2025-01-14,AZ,Clothing,5,1398.87,0.05,False,Paid
105173,C01003,2025-02-23,2025-02-24,AZ,Books,2,1234.74,0.05,False,Paid
105174,C00614,2025-08-08,2025-08-12,AZ,Books,6,1204.41,0.1,True,Paid
105175,C00498,2025-12-31,2026-01-05,CA,Clothing,4,813.97,0.15,False,Paid
105176,C00601,2025-09-28,2025-10-02,NY,Electronics,2,148.37,0.0,False,Paid
105177,C01353,2025-08-14,2025-08-19,NY,Furniture,4,1121.25,0.1,False,Paid
105178,C00262,2025-04-28,2025-05-06,CA,Electronics,7,138.96,0.0,False,Paid
105179,C01207,2025-06-10,2025-06-17,TX,Clothing,2,146.26,0.05,False,Paid
105180,C02564,2025-01-15,2025-01-16,NY,Furniture,5,390.08,0.15,True,Paid
105181,C02303,2025-05-16,2025-05-22,FL,Electronics,6,1384.62,0.0,True,Paid
105182,C01912,2025-08-16,2025-08-25,TX,Electronics,5,1127.38,0.2,True,Paid
105183,C02679,2025-11-27,2025-12-05,OR,Clothing,5,124.21,0.0,False,Paid
105184,C02340,2025-12-03,2025-12-06,CA,Electronics,6,1379.18,0.2,False,Paid
105185,C01958,2025-10-27,2025-11-04,CA,Electronics,2,1177.23,0.1,False,Pending
105186,C02589,2025-01-08,2025-01-16,NY,Furniture,1,909.43,0.1,False,Paid
105187,C00374,2025-10-24,2025-10-28,NY,Sports,7,199.17,0.1,False,Paid
105188,C02454,2025-03-21,2025-03-29,AZ,Sports,3,486.98,0.05,False,Paid
105189,C00886,2025-08-13,,CO,Furniture,7,458.02,0.15,False,Paid
105190,C02199,2025-12-12,2025-12-19,TX,Sports,2,963.67,0.05,False,Paid
105191,C02740,2025-11-21,2025-11-28,WA,Electronics,2,885.93,0.0,False,Paid
105192,C01488,2025-08-31,2025-09-08,AZ,Sports,1,423.09,0.0,False,Paid
105193,C00267,2025-04-20,2025-04-29,CA,Electronics,4,473.54,0.05,False,Paid
105194,C01111,2025-07-10,2025-07-18,AZ,Electronics,7,782.48,0.05,False,Paid
105195,C01221,2025-09-14,2025-09-18,CO,Books,7,1269.66,0.0,False,Paid
105196,C02810,2025-07-07,2025-07-13,CA,Clothing,3,198.08,0.0,False,Paid
105197,C02827,2025-05-28,2025-06-03,TX,Clothing,3,1091.35,0.2,False,Paid
105198,C01705,2025-05-28,2025-06-05,FL,Furniture,5,1493.55,0.1,False,Paid
105199,C02852,2025-08-07,2025-08-11,OR,Sports,7,1127.1,0.05,False,Paid
105200,C01309,2025-01-14,2025-01-17,CO,Sports,5,667.94,0.2,False,Paid
105201,C01234,2025-12-31,2026-01-07,NY,Sports,2,1100.2,0.1,False,Paid
105202,C02509,2025-02-07,2025-02-16,FL,Furniture,3,1292.42,0.0,False,Paid
105203,C02002,2025-12-26,2026-01-04,TX,Sports,6,1155.07,0.15,False,Paid
105204,C01567,2025-01-13,2025-01-15,WA,Sports,1,29.01,0.15,False,Paid
105205,C01370,2025-07-07,2025-07-16,TX,Clothing,5,205.93,0.05,False,Paid
105206,C02117,2025-06-02,2025-06-10,TX,Furniture,6,169.64,0.15,False,Paid
105207,C02260,2025-07-29,2025-07-31,CA,Sports,3,57.42,0.0,False,Paid
105208,C01472,2025-06-08,2025-06-09,CO,Clothing,4,1074.64,0.2,False,Paid
105209,C00095,2025-11-24,2025-11-26,CA,Furniture,6,408.39,0.1,False,Paid
105210,C00306,2025-01-07,2025-01-16,NY,Books,5,1085.72,0.05,False,Paid
105211,C00433,2025-12-26,2026-01-02,NY,Clothing,1,1002.49,0.2,False,Paid
105212,C01386,2025-09-09,2025-09-15,CA,Clothing,5,790.18,0.1,True,Paid
105213,C01842,2025-10-12,2025-10-18,AZ,Furniture,2,98.97,0.2,False,Paid
105214,C02411,2025-02-21,2025-02-25,NY,Sports,6,464.91,0.0,False,Paid
105215,C00698,2025-01-24,2025-02-02,TX,Books,2,50.4,0.05,False,Paid
105216,C02360,2025-05-25,2025-05-27,TX,Sports,7,1365.93,0.1,False,Paid
105217,C01998,2025-04-28,2025-05-01,FL,Clothing,1,469.86,0.05,False,Paid
105218,C00155,2025-10-13,2025-10-15,NY,Sports,7,151.47,0.1,False,Paid
105219,C01054,2025-11-24,2025-12-02,OR,Furniture,1,13.75,0.05,False,Paid
105220,C00908,2025-06-06,2025-06-11,OR,Electronics,5,921.15,0.2,False,Paid
105221,C02660,2025-10-08,2025-10-15,CA,Sports,3,935.24,0.05,False,Paid
105222,C02763,2025-01-22,2025-01-31,CA,Electronics,2,1492.44,0.0,False,Paid
105223,C02457,2025-09-28,2025-09-30,NY,Electronics,2,440.03,0.2,False,Paid
105224,C01584,2025-02-06,2025-02-15,WA,Sports,1,79.32,0.15,False,Paid
105225,C01479,2025-09-01,2025-09-03,WA,Clothing,1,1171.28,0.0,False,Paid
105226,C00935,2025-05-20,2025-05-27,OR,Books,3,463.83,0.2,False,Paid
105227,C02318,2025-06-01,2025-06-08,,Books,2,502.68,0.0,False,Paid
105228,C00259,2025-04-11,2025-04-19,WA,Electronics,7,1362.52,0.15,False,Pending
105229,C00814,2025-05-28,2025-05-30,WA,Sports,6,867.3,0.0,False,Paid
105230,C00406,2025-11-16,2025-11-25,WA,Furniture,4,606.52,0.05,False,Paid
105231,C01483,2025-10-23,2025-10-31,FL,Sports,1,1426.33,0.2,False,Paid
105232,C00899,2025-05-05,2025-05-06,CA,Electronics,7,405.28,0.0,False,Paid
105233,C00593,2025-04-18,,CO,Clothing,6,42.0,0.1,False,Paid
105234,C01129,2025-07-05,2025-07-13,NY,Sports,2,354.0,0.05,False,Paid
105235,C02582,2025-09-07,2025-09-12,TX,Clothing,1,75.75,0.05,False,Paid
105236,C01674,2025-03-08,,AZ,Clothing,5,617.54,0.0,False,Paid
105237,C02469,2025-09-23,2025-09-26,CO,Electronics,1,1248.29,0.05,False,Paid
105238,C02741,2025-12-13,2025-12-18,CA,Electronics,5,1463.02,0.05,False,Paid
105239,C02706,2025-11-05,2025-11-14,TX,Sports,4,1053.48,0.0,False,Paid
105240,C01053,2025-07-20,2025-07-26,TX,Clothing,7,1389.91,0.15,False,Paid
105241,C02632,2025-04-27,2025-05-04,CA,Clothing,3,618.71,0.0,False,Paid
105242,C02728,2025-04-29,2025-05-07,FL,Furniture,4,461.04,0.05,False,Paid
105243,C02878,2025-09-28,,TX,Electronics,4,239.8,0.2,False,Paid
105244,C01053,2025-06-16,,OR,Sports,7,756.31,0.05,False,Paid
105245,C00685,2025-02-08,2025-02-15,AZ,Electronics,5,497.14,0.15,False,Paid
105246,C01753,2025-09-05,2025-09-08,NY,Sports,5,170.23,0.1,False,Paid
105247,C02795,2025-02-20,,FL,Electronics,3,1398.55,0.15,False,Paid
105248,C02701,2025-12-27,2025-12-30,CA,Books,4,194.32,0.15,False,Paid
105249,C01714,2025-06-02,2025-06-11,CO,Furniture,2,1112.21,0.1,False,Paid
105250,C00448,2025-05-05,2025-05-12,CA,Books,3,111.43,0.15,False,Paid
105251,C01268,2025-01-21,2025-01-27,FL,Electronics,6,795.4,0.1,False,Paid
105252,C02142,2025-03-03,2025-03-08,FL,Clothing,1,1015.46,0.05,False,Paid
105253,C01681,2025-12-12,2025-12-17,OR,Clothing,2,359.46,0.15,False,Pending
105254,C01037,2025-07-16,2025-07-24,AZ,Electronics,5,122.72,0.05,False,Paid
105255,C01028,2025-11-26,2025-11-29,CO,Clothing,6,894.11,0.0,False,Paid
105256,C00180,2025-12-15,2025-12-23,CA,Furniture,7,908.33,0.05,False,Pending
105257,C00866,2025-01-18,2025-01-21,CO,Clothing,5,474.85,0.15,False,Paid
105258,C02008,2025-05-19,2025-05-21,TX,Furniture,5,570.53,0.15,False,Paid
105259,C00724,2025-11-02,2025-11-09,AZ,Electronics,3,77.95,0.1,False,Paid
105260,C02980,2025-06-30,2025-07-07,AZ,Sports,3,450.72,0.1,False,Paid
105261,C00248,2025-07-05,2025-07-09,NY,Clothing,3,1325.08,,False,Paid
105262,C01766,2025-07-28,2025-08-03,AZ,Books,1,265.23,0.0,True,Paid
105263,C01490,2025-09-14,2025-09-21,AZ,Books,3,707.4,0.05,False,Paid
105264,C02500,2025-12-09,2025-12-17,NY,Furniture,2,1018.47,0.2,False,Paid
105265,C02663,2025-11-20,2025-11-29,TX,Furniture,5,1206.29,0.2,False,Paid
105266,C01630,2025-08-17,2025-08-25,OR,Books,6,130.91,0.0,False,Paid
105267,C01890,2025-07-30,2025-08-03,CO,Furniture,7,891.84,0.2,False,Paid
105268,C02097,2025-05-12,2025-05-15,TX,electronics,7,944.66,0.15,False,Pending
105269,C01563,2025-02-12,2025-02-13,CO,Clothing,3,304.1,0.0,False,Paid
105270,C00555,2025-09-16,2025-09-22,TX,Books,7,55.96,0.1,False,Paid
105271,C01286,2025-01-01,2025-01-07,FL,Furniture,7,1268.11,0.0,False,Paid
105272,C00725,2025-09-12,2025-09-19,FL,Sports,4,665.7,0.15,False,Paid
105273,C01393,2025-07-01,2025-07-02,TX,Furniture,2,100.56,0.15,False,Paid
105274,C01845,2025-10-15,2025-10-22,OR,Furniture,6,871.26,0.05,False,Paid
105275,C00628,2025-12-13,2025-12-21,TX,Clothing,1,571.6,0.15,False,Paid
105276,C00749,2025-07-21,2025-07-28,WA,Electronics,3,129.5,0.05,False,Paid
105277,C02468,2025-07-29,2025-08-03,CO,Furniture,4,437.8,0.1,False,Paid
105278,C01133,2025-06-27,2025-06-28,CA,ELECTRONICS,7,496.98,0.0,True,Paid
105279,C00595,2025-05-17,2025-05-22,AZ,Books,7,866.61,0.2,False,Paid
105280,C02139,2025-02-02,2025-02-08,FL,Furniture,6,610.97,0.0,False,Paid
105281,C02150,2025-01-12,2025-01-18,FL,Books,4,169.42,0.2,True,Paid
105282,C02478,2025-09-21,2025-09-27,WA,Electronics,1,956.65,0.2,False,Paid
105283,C02280,2025-11-30,2025-12-05,CO,Clothing,6,1095.91,0.0,False,Paid
105284,C02975,2025-01-20,,WA,Furniture,6,765.88,0.0,False,Paid
105285,C01725,2025-04-30,2025-05-03,NY,Clothing,4,104.39,0.0,False,Paid
105286,C00861,2025-08-10,2025-08-16,CA,Sports,4,163.8,0.2,False,Paid
105287,C02588,2025-09-15,2025-09-18,CO,Books,6,1417.52,0.0,False,Paid
105288,C00795,2025-09-26,2025-10-01,FL,Sports,1,292.15,0.15,False,Pending
105289,C00873,2025-09-11,2025-09-15,TX,Clothing,6,468.17,0.2,False,Paid
105290,C02485,2025-01-31,2025-02-07,FL,Clothing,4,1034.4,0.05,False,Paid
105291,C02644,2025-04-03,,TX,Books,5,1189.84,0.1,False,Paid
105292,C01018,2025-06-21,2025-06-27,OR,Books,2,1367.42,0.0,False,Paid
105293,C02188,2025-01-24,2025-01-26,NY,Sports,5,598.83,0.2,False,Paid
105294,C02767,2025-05-06,2025-05-13,CO,Electronics,2,1488.52,0.15,False,Paid
105295,C02396,2025-05-21,2025-05-24,WA,Furniture,4,164.8,0.15,False,Paid
105296,C00015,2025-12-24,2025-12-25,CA,Furniture,4,1241.54,0.05,False,Paid
105297,C01994,2025-04-26,2025-04-28,OR,Furniture,7,415.44,0.15,False,Paid
105298,C00510,2025-12-21,2025-12-30,CO,Books,5,1406.27,0.15,True,Paid
105299,C02539,2025-09-13,2025-09-17,AZ,Electronics,4,1305.1,0.0,False,Paid
105300,C00202,2025-09-10,2025-09-12,CA,Books,3,1145.78,0.1,True,Paid
105301,C02979,2025-10-27,2025-10-29,CA,Books,3,909.58,0.0,False,Paid
105302,C00532,2025-11-04,2025-11-10,AZ,Clothing,5,329.54,,False,Paid
105303,C01261,2025-03-23,,FL,Furniture,7,698.27,0.2,False,Paid
105304,C00703,2025-06-03,2025-06-07,NY,Furniture,5,61.83,0.2,False,Paid
105305,C02441,2025-07-12,2025-07-13,CA,Sports,5,1067.01,0.1,False,Paid
105306,C01181,2025-12-23,2025-12-27,WA,Sports,3,182.66,0.2,False,Paid
105307,C02233,2025-01-15,2025-01-21,AZ,Clothing,4,394.85,0.2,False,Paid
105308,C00202,2025-06-24,2025-06-26,TX,Clothing,5,375.12,0.1,False,Paid
105309,C01359,2025-03-20,2025-03-23,TX,Books,5,1184.04,0.05,False,Paid
105310,C02733,2025-03-17,2025-03-18,OR,Sports,3,606.97,0.0,False,Pending
105311,C02780,2025-10-06,2025-10-11,FL,Sports,3,806.47,0.15,True,Failed
105312,C00626,2025-03-15,2025-03-17,AZ,Furniture,3,320.84,0.05,False,Paid
105313,C01183,2025-10-17,2025-10-19,NY,Electronics,3,507.81,0.1,False,Paid
105314,C01227,2025-12-29,2025-12-31,OR,Clothing,3,772.73,0.2,False,Paid
105315,C01696,2025-10-11,2025-10-18,OR,Furniture,2,299.36,0.0,False,Paid
105316,C01612,2025-03-04,2025-03-09,CA,Furniture,4,1037.82,0.05,False,Paid
105317,C00318,2025-02-21,2025-03-02,WA,Clothing,6,679.41,0.1,False,Paid
105318,C02288,2025-06-09,2025-06-13,TX,Books,1,1475.64,0.15,False,Paid
105319,C00678,2025-07-21,2025-07-23,CA,Books,5,377.33,0.2,False,Paid
105320,C00945,2025-10-12,2025-10-14,FL,Sports,6,600.13,0.2,False,Paid
105321,C02522,2025-06-04,2025-06-13,WA,Sports,6,1387.75,0.1,False,Paid
105322,C02069,2025-03-02,2025-03-08,NY,Clothing,6,1330.14,0.1,False,Paid
105323,C01190,2025-12-28,2025-12-31,TX,Clothing,3,$199.99,0.1,True,Paid
105324,C02737,2025-11-27,2025-12-03,NY,Clothing,1,194.15,0.0,True,Paid
105325,C01182,2025-08-27,2025-09-02,,Books,7,619.08,0.15,False,Paid
105326,C01696,2025-09-11,2025-09-13,FL,Books,5,885.12,0.2,False,Paid
105327,C00738,2025-12-08,2025-12-15,FL,Clothing,3,388.8,0.15,False,Paid
105328,C00550,2025-06-23,2025-06-25,WA,Sports,6,294.79,0.05,False,Paid
105329,C01475,2025-02-23,2025-02-25,TX,Electronics,3,801.84,0.2,False,Paid
105330,C01689,2025-08-10,2025-08-17,AZ,Clothing,6,272.28,0.05,True,Paid
105331,C02417,2025-06-14,2025-06-19,TX,Books,7,1313.06,0.1,False,Paid
105332,C01173,2025-10-19,2025-10-21,TX,Sports,6,120.62,0.05,False,Pending
105333,C02685,2025-10-09,2025-10-10,XX,Clothing,5,1481.23,0.1,True,Paid
105334,C01822,2025-06-22,2025-06-28,CO,Furniture,2,811.54,0.2,False,Pending
105335,C00211,2025-05-15,2025-05-22,OR,Books,7,1475.51,0.1,False,Paid
105336,C02217,2025-06-04,2025-06-06,WA,Books,3,1129.76,0.15,False,Paid
105337,C01724,2025-08-19,2025-08-23,NY,Furniture,5,237.82,0.2,False,Paid
105338,C01168,2025-08-21,2025-08-25,WA,Books,5,348.88,0.0,False,Paid
105339,C01402,2025-07-06,2025-07-15,FL,Clothing,2,169.35,0.2,True,Paid
105340,C00906,2025-07-14,2025-07-22,OR,Furniture,5,1096.34,0.0,False,Paid
105341,C01843,2025-12-29,2026-01-01,NY,Furniture,3,261.3,0.15,False,Paid
105342,C01701,2025-04-03,2025-04-08,OR,Clothing,3,1074.72,0.1,False,Paid
105343,C01342,2025-03-05,2025-03-14,OR,Clothing,7,1290.65,0.05,False,Paid
105344,C00856,2025-10-19,2025-10-23,OR,Sports,6,623.45,0.15,False,Paid
105345,C01196,2025-12-08,2025-12-10,OR,Electronics,4,994.95,0.2,False,Paid
105346,C01494,2025-08-11,,CO,Clothing,1,1343.84,0.0,False,Paid
105347,C01416,2025-05-27,,WA,Sports,5,1132.16,0.0,False,Paid
105348,C00928,2025-05-08,2025-05-17,AZ,Books,6,204.83,0.1,False,Paid
105349,C01746,2025-06-20,2025-06-23,FL,Furniture,2,445.84,0.0,True,Paid
105350,C00680,2025-01-20,2025-01-21,NY,Sports,6,808.1,0.05,False,Paid
105351,C01503,2025-07-12,2025-07-14,WA,Furniture,3,403.76,0.1,False,Paid
105352,C00365,2025-04-09,2025-04-13,OR,Sports,6,763.83,0.1,False,Paid
105353,C01416,2025-04-07,2025-04-08,AZ,Furniture,6,1429.72,0.15,True,Paid
105354,C02352,2025-07-24,2025-07-25,TX,Sports,5,685.22,0.1,False,Failed
105355,C02453,2025-12-18,2025-12-24,Calif,Clothing,7,399.89,0.0,False,Paid
105356,C02084,2025-03-17,2025-03-25,AZ,Furniture,1,228.4,0.15,False,Paid
105357,C02237,2025-11-29,,FL,Clothing,3,1352.64,0.05,True,Paid
105358,C00198,2025-07-09,2025-07-14,TX,Sports,1,352.39,0.0,False,Failed
105359,C01024,2025-12-22,2025-12-28,NY,Sports,2,298.49,0.15,False,Failed
105360,C01963,2025-05-20,2025-05-27,TX,Sports,3,831.19,0.1,True,Paid
105361,C02401,2025-12-30,2026-01-08,CO,Sports,1,697.95,0.15,False,Paid
105362,C01748,2025-08-29,2025-09-06,WA,Books,3,584.64,0.15,False,Paid
105363,C02561,2025-09-02,2025-09-05,,Clothing,1,872.19,0.0,False,Paid
105364,C00819,2025-07-25,2025-08-03,AZ,Clothing,1,858.41,0.2,False,Paid
105365,C00461,2025-06-14,2025-06-15,OR,Clothing,6,111.92,0.05,False,Paid
105366,C00260,2025-07-11,2025-07-20,,Clothing,6,628.23,0.15,False,Paid
105367,C01748,2025-11-07,2025-11-09,CO,Electronics,4,1084.27,0.15,False,Paid
105368,C01995,2025-10-17,2025-10-19,FL,Books,4,578.7,0.0,False,Paid
105369,C00856,2025-01-09,2025-01-11,NY,Clothing,3,1496.51,0.0,False,Paid
105370,C02351,2025-09-11,2025-09-13,CA,Clothing,4,360.72,0.2,False,Paid
105371,C02217,2025-11-01,2025-11-06,OR,Books,6,749.58,0.0,False,Paid
105372,C01081,2025-09-29,2025-10-05,OR,Clothing,4,1014.15,0.05,False,Paid
105373,C00717,2025-07-01,2025-07-08,WA,Clothing,6,826.32,0.2,False,Paid
105374,C02227,2025-05-03,2025-05-04,NY,Clothing,4,68.22,0.0,False,Paid
105375,C02014,2025-09-03,2025-09-06,TX,Books,3,775.36,0.15,False,Paid
105376,C00513,2025-08-31,2025-09-02,OR,Furniture,7,1449.98,0.05,False,Paid
105377,C00766,2025-05-17,2025-05-19,AZ,Electronics,7,615.93,0.1,False,Paid
105378,C01458,2025-05-29,2025-06-05,FL,Electronics,2,183.11,0.0,False,Paid
105379,C01533,2025-05-15,2025-05-21,WA,Sports,4,41.68,0.1,False,Paid
105380,C00498,2025-01-17,2025-01-19,TX,Electronics,6,624.27,0.05,False,Paid
105381,C02845,2025-01-12,2025-01-15,CA,Sports,2,286.09,0.15,False,Paid
105382,C01166,2025-01-31,2025-02-09,WA,Books,6,1253.7,0.15,False,Paid
105383,C01144,2025-06-04,2025-06-10,CA,Sports,7,1428.86,0.1,False,Paid
105384,C00182,2025-07-06,2025-07-09,TX,Electronics,2,1411.39,0.0,False,Paid
105385,C02627,2025-05-30,2025-06-08,CO,Sports,2,568.05,0.15,False,Paid
105386,C00706,2025-12-15,2025-12-17,AZ,Clothing,7,687.59,0.1,False,Paid
105387,C02960,2025-03-24,2025-03-27,NY,Electronics,7,479.47,0.15,False,Paid
105388,C01488,2025-05-24,2025-05-31,AZ,Electronics,7,202.29,0.15,False,Paid
105389,C02624,2025-04-01,2025-04-06,OR,Sports,5,842.97,0.0,False,Paid
105390,C00538,2025-04-20,2025-04-21,NY,Clothing,1,287.45,0.0,False,Failed
105391,C00498,2025-08-02,,CO,Clothing,7,98.52,0.1,False,Paid
105392,C02403,2025-04-24,2025-04-27,CA,Sports,2,1275.66,0.2,False,Paid
105393,C02459,2025-04-26,2025-05-03,WA,Clothing,2,1199.79,0.05,False,Paid
105394,C01629,2025-09-02,2025-09-06,CA,Books,6,1390.16,0.1,False,Paid
105395,C00097,2025-10-31,2025-11-07,AZ,Electronics,3,497.83,0.15,False,Paid
105396,C02831,2025-03-19,2025-03-28,AZ,Furniture,7,1307.37,0.2,False,Paid
105397,C01180,2025-02-10,2025-02-17,FL,Electronics,7,603.69,0.15,False,Paid
105398,C02808,2025-03-29,2025-04-07,NY,Clothing,6,118.44,0.2,False,Paid
105399,C02612,2025-07-30,2025-08-04,OR,Books,6,692.18,0.2,False,Paid
105400,C02554,2025-12-17,2025-12-18,CA,Clothing,4,835.14,0.0,False,Paid
105401,C02066,2025-02-28,2025-03-05,AZ,Furniture,7,653.82,0.1,False,Paid
105402,C02020,2025-01-16,2025-01-21,CO,Electronics,7,1180.3,0.15,False,Paid
105403,C01598,2025-07-12,2025-07-19,CO,Furniture,2,534.22,0.1,False,Failed
105404,C00075,2025-12-28,2025-12-31,WA,Furniture,3,1382.38,0.0,False,Paid
105405,C01164,2025-07-21,2025-07-28,TX,Electronics,5,120.5,0.15,False,Paid
105406,C02191,2025-12-04,2025-12-08,FL,Electronics,7,1083.41,0.0,False,Paid
105407,C02437,2025-08-23,2025-08-30,CA,Sports,3,1394.18,0.05,False,Pending
105408,C01679,2025-01-12,2025-01-16,CA,Sports,2,834.21,0.2,False,Paid
105409,C02128,2025-06-06,2025-06-10,AZ,Sports,3,1319.23,0.2,False,Paid
105410,C00066,2025-10-09,2025-10-11,CO,Electronics,6,1040.83,0.0,False,Paid
105411,C01405,2025-07-05,2025-07-13,OR,Books,4,31.65,0.05,True,Paid
105412,C01523,2025-03-13,2025-03-14,NY,Clothing,2,1010.15,0.05,False,Paid
105413,C02677,2025-03-08,2025-03-11,NY,Clothing,6,988.28,0.1,False,Paid
105414,C00933,2025-08-31,2025-09-04,TX,Books,5,10.04,0.2,False,Paid
105415,C00690,2025-06-19,2025-06-21,TX,Furniture,4,619.65,0.2,False,Paid
105416,C01057,2025-07-29,2025-08-07,WA,Clothing,5,67.81,0.0,False,Paid
105417,C00512,2025-05-17,2025-05-21,AZ,Electronics,2,446.57,0.15,True,Pending
105418,C01675,2025-05-04,2025-05-07,OR,Clothing,2,1480.01,0.0,False,Paid
105419,C01928,2025-09-01,2025-09-04,FL,Furniture,6,1411.02,0.1,True,Paid
105420,C02403,2025-01-03,2025-01-05,TX,Electronics,5,1030.44,0.1,True,Paid
105421,C02916,2025-06-08,2025-06-14,CO,Sports,7,556.61,0.1,False,Paid
105422,C00221,2025-05-16,2025-05-21,CO,Electronics,7,600.71,0.2,False,Paid
105423,C00742,2025-10-12,2025-10-15,OR,Books,3,66.94,0.15,False,Paid
105424,C00902,2025-09-23,2025-10-01,TX,Furniture,4,514.04,0.2,False,Paid
105425,C00749,2025-06-05,2025-06-11,CO,Electronics,6,1178.73,0.1,False,Paid
105426,C02482,2025-04-06,2025-04-10,AZ,Clothing,1,783.84,0.1,True,Paid
105427,C00419,2025-03-28,2025-04-02,NY,Furniture,7,720.25,0.1,False,Paid
105428,C00090,2025-03-19,2025-03-25,WA,Sports,2,145.74,0.05,True,Paid
105429,C02581,2025-04-10,2025-04-12,NY,Sports,2,1379.31,0.15,False,Paid
105430,C02884,2025-10-05,2025-10-13,WA,Clothing,4,431.78,0.05,False,Pending
105431,C00679,2025-01-17,2025-01-20,FL,Clothing,5,580.53,0.0,False,Paid
105432,C00999,2025-01-10,2025-01-11,AZ,Sports,3,502.76,0.1,False,Paid
105433,C01510,2025-07-17,2025-07-22,OR,Sports,7,499.81,0.15,False,Paid
105434,C01578,2025-03-23,2025-03-31,CA,Electronics,6,902.99,0.1,False,Paid
105435,C02972,2025-10-31,2025-11-07,NY,Clothing,6,944.28,0.0,False,Failed
105436,C01213,2025-10-02,2025-10-05,AZ,Sports,6,901.86,0.0,False,Paid
105437,C00037,2025-10-08,2025-10-12,TX,Furniture,1,112.06,0.15,False,Paid
105438,C01268,2025-06-16,2025-06-22,CO,Books,6,1454.61,0.2,False,Paid
105439,C01669,2025-06-09,2025-06-12,WA,Clothing,5,1073.84,0.05,False,Paid
105440,C01551,2025-06-05,2025-06-13,FL,Furniture,2,1325.27,0.2,False,Paid
105441,C01537,2025-03-13,2025-03-16,FL,Furniture,6,247.91,0.1,False,Paid
105442,C02767,2025-07-27,2025-07-29,TX,Sports,1,1398.84,0.0,False,Paid
105443,C02422,2025-11-12,2025-11-13,CA,Sports,5,1085.3,0.05,False,Paid
105444,C00755,2025-04-04,2025-04-11,CO,Furniture,4,756.07,0.2,False,Paid
105445,C01066,2025-01-21,2025-01-22,FL,Electronics,1,44.47,0.05,False,Paid
105446,C02003,2025-07-26,2025-08-03,FL,Electronics,3,387.25,0.2,False,Paid
105447,C01231,2025-05-26,2025-06-04,WA,Clothing,1,1259.72,0.15,False,Paid
105448,C01285,2025-10-19,2025-10-21,CA,Books,7,574.98,0.2,False,Pending
105449,C00504,2025-11-09,2025-11-10,WA,Books,6,1020.63,0.1,False,Paid
105450,C00763,2025-12-13,2025-12-22,NY,Clothing,7,1098.88,0.0,False,Paid
105451,C02222,2025-05-24,2025-05-26,FL,Clothing,4,1165.72,0.1,False,Paid
105452,C02528,2025-11-26,2025-11-30,WA,Clothing,3,579.7,0.2,False,Paid
105453,C02354,2025-02-13,2025-02-21,TX,Furniture,7,1365.65,0.2,False,Paid
